id,film_id,person_id,role
10422,2610,1152,actor
10423,2610,3394,actor
10424,2610,5726,actor
10425,2610,7162,director
10426,2611,5820,actor
10427,2611,6476,director
10428,2611,6571,actor
10429,2611,7260,actor
10430,2612,845,actor
10431,2612,1063,actor
10432,2612,2625,actor
10433,2612,5749,director
10434,2613,3750,actor
10435,2613,6475,director
10436,2613,7088,actor
10437,2613,8119,actor
10438,2614,778,actor
10439,2614,5985,actor
10440,2614,6117,actor
10441,2614,7950,director
10442,2615,4694,actor
10443,2615,5421,actor
10444,2615,7745,actor
10445,2615,7985,director
10446,2616,254,actor
10447,2616,4903,actor
10448,2616,7803,actor
10449,2616,8194,director
10450,2617,336,actor
10451,2617,874,director
10452,2617,1300,actor
10453,2617,2203,actor
10454,2618,1500,director
10455,2618,4403,actor
10456,2618,7311,actor
10457,2618,8335,actor
10458,2619,3255,actor
10459,2619,7335,actor
10460,2619,7976,actor
10461,2619,8180,director
10462,2620,3400,actor
10463,2620,4351,actor
10464,2620,5979,actor
10465,2620,7842,director
10466,2621,1015,actor
10467,2621,1273,actor
10468,2621,4026,actor
10469,2621,4410,director
10470,2622,3722,actor
10471,2622,4039,director
10472,2622,7493,actor
10473,2622,7517,actor
10474,2623,2785,actor
10475,2623,3983,actor
10476,2623,4932,actor
10477,2623,6180,director
10478,2624,991,actor
10479,2624,4508,actor
10480,2624,5557,director
10481,2624,8261,actor
10482,2625,3155,actor
10483,2625,4357,director
10484,2625,4520,actor
10485,2625,4701,actor
10486,2626,1053,actor
10487,2626,2146,actor
10488,2626,5777,actor
10489,2626,6224,director
10490,2627,1053,actor
10491,2627,2146,actor
10492,2627,5777,actor
10493,2627,6224,director
10494,2628,836,actor
10495,2628,893,actor
10496,2628,1450,actor
10497,2628,8021,director
10498,2629,342,actor
10499,2629,666,director
10500,2629,6822,actor
10501,2629,7819,actor
10502,2630,4598,actor
10503,2630,6705,actor
10504,2630,7321,actor
10505,2630,7379,director
10506,2631,2226,actor
10507,2631,3768,director
10508,2631,6377,actor
10509,2631,7870,actor
10510,2632,802,actor
10511,2632,1345,director
10512,2632,2356,actor
10513,2632,4976,actor
10514,2633,1181,actor
10515,2633,2821,director
10516,2633,4076,actor
10517,2633,7491,actor
10518,2634,2222,actor
10519,2634,3202,director
10520,2634,6472,actor
10521,2634,8178,actor
10522,2635,351,actor
10523,2635,3031,actor
10524,2635,3426,director
10525,2635,5753,actor
10526,2636,6488,actor
10527,2636,6822,actor
10528,2636,7283,director
10529,2636,7496,actor
10530,2637,408,actor
10531,2637,6363,actor
10532,2637,6626,director
10533,2637,7273,actor
10534,2638,1700,actor
10535,2638,4438,director
10536,2638,4975,actor
10537,2638,8278,actor
10538,2639,87,actor
10539,2639,5269,actor
10540,2639,6190,director
10541,2639,6256,actor
10542,2640,3303,actor
10543,2640,5583,director
10544,2640,5965,actor
10545,2640,7769,actor
10546,2641,4322,actor
10547,2641,4901,actor
10548,2641,6114,director
10549,2641,6402,actor
10550,2642,3259,actor
10551,2642,6282,actor
10552,2642,6285,director
10553,2642,8122,actor
10554,2643,1979,actor
10555,2643,3408,actor
10556,2643,4070,actor
10557,2643,6851,director
10558,2644,5343,actor
10559,2644,6205,actor
10560,2644,6791,director
10561,2644,8254,actor
10562,2645,1053,actor
10563,2645,1181,actor
10564,2645,7493,actor
10565,2645,7792,director
10566,2646,2931,director
10567,2646,3194,actor
10568,2646,5146,actor
10569,2646,7223,actor
10570,2647,1169,actor
10571,2647,5729,actor
10572,2647,6048,director
10573,2647,7491,actor
10574,2648,78,actor
10575,2648,7163,actor
10576,2648,7782,actor
10577,2648,8113,director
10578,2649,1823,actor
10579,2649,5606,actor
10580,2649,7351,actor
10581,2649,7921,director
10582,2650,3748,actor
10583,2650,4183,actor
10584,2650,5769,actor
10585,2650,5974,director
10586,2651,2875,director
10587,2651,3214,actor
10588,2651,3981,actor
10589,2651,6071,actor
10590,2652,369,actor
10591,2652,3745,actor
10592,2652,5705,actor
10593,2652,8291,director
10594,2653,3947,actor
10595,2653,4343,actor
10596,2653,4907,actor
10597,2653,4907,director
10598,2654,1386,actor
10599,2654,3141,actor
10600,2654,3760,director
10601,2654,6681,actor
10602,2655,253,actor
10603,2655,2355,actor
10604,2655,3670,actor
10605,2655,6630,director
10606,2656,539,actor
10607,2656,5040,actor
10608,2656,6477,director
10609,2656,7521,actor
10610,2657,1180,actor
10611,2657,1381,director
10612,2657,4544,actor
10613,2657,6885,actor
10614,2658,1366,actor
10615,2658,2582,actor
10616,2658,7835,actor
10617,2658,8205,director
10618,2659,1073,actor
10619,2659,5703,actor
10620,2659,7605,actor
10621,2659,7605,director
10622,2660,1273,actor
10623,2660,3195,actor
10624,2660,6241,actor
10625,2660,8191,director
10626,2661,1626,actor
10627,2661,3715,actor
10628,2661,4128,actor
10629,2661,6994,director
10630,2662,1573,actor
10631,2662,1774,director
10632,2662,4761,actor
10633,2662,7281,actor
10634,2663,687,actor
10635,2663,1128,actor
10636,2663,1946,director
10637,2663,6563,actor
10638,2664,3209,actor
10639,2664,4076,actor
10640,2664,7112,actor
10641,2664,7848,director
10642,2665,2737,actor
10643,2665,4523,actor
10644,2665,7138,actor
10645,2665,8294,director
10646,2666,976,actor
10647,2666,1649,actor
10648,2666,3260,actor
10649,2666,7464,director
10650,2667,1429,director
10651,2667,1730,actor
10652,2667,4706,actor
10653,2667,7838,actor
10654,2668,919,actor
10655,2668,4336,actor
10656,2668,4730,director
10657,2668,5634,actor
10658,2669,186,actor
10659,2669,421,director
10660,2669,1216,actor
10661,2669,4709,actor
10662,2670,3888,director
10663,2670,6346,actor
10664,2670,6511,actor
10665,2670,7389,actor
10666,2671,246,actor
10667,2671,1397,director
10668,2671,1970,actor
10669,2671,6464,actor
10670,2672,2194,actor
10671,2672,2896,actor
10672,2672,3330,director
10673,2672,7643,actor
10674,2673,223,actor
10675,2673,1541,actor
10676,2673,3801,director
10677,2673,6996,actor
10678,2674,1915,director
10679,2674,4447,actor
10680,2674,4869,actor
10681,2674,6448,actor
10682,2675,1915,director
10683,2675,4447,actor
10684,2675,4869,actor
10685,2675,6448,actor
10686,2676,1310,actor
10687,2676,1610,actor
10688,2676,3401,actor
10689,2676,6638,director
10690,2677,2951,director
10691,2677,3130,actor
10692,2677,5597,actor
10693,2677,6184,actor
10694,2678,35,actor
10695,2678,2602,actor
10696,2678,7032,actor
10697,2678,8236,director
10698,2679,295,actor
10699,2679,485,director
10700,2679,1216,actor
10701,2679,4152,actor
10702,2680,3550,actor
10703,2680,3683,director
10704,2680,3994,actor
10705,2680,8061,actor
10706,2681,1380,actor
10707,2681,1739,actor
10708,2681,5097,director
10709,2681,8222,actor
10710,2682,1062,director
10711,2682,2605,actor
10712,2682,4537,actor
10713,2682,5232,actor
10714,2683,238,actor
10715,2683,3430,actor
10716,2683,4898,director
10717,2683,8316,actor
10718,2684,42,director
10719,2684,2688,actor
10720,2684,4802,actor
10721,2684,8222,actor
10722,2685,3865,director
10723,2685,4232,actor
10724,2685,5469,actor
10725,2685,5937,actor
10726,2686,1034,actor
10727,2686,3771,actor
10728,2686,5591,director
10729,2686,8148,actor
10730,2687,2013,director
10731,2687,4076,actor
10732,2687,4082,actor
10733,2687,7797,actor
10734,2688,972,director
10735,2688,5475,actor
10736,2688,5701,actor
10737,2688,7138,actor
10738,2689,499,actor
10739,2689,3971,actor
10740,2689,4070,actor
10741,2689,6357,director
10742,2690,2496,director
10743,2690,4874,actor
10744,2690,6017,actor
10745,2690,8328,actor
10746,2691,4651,actor
10747,2691,4709,actor
10748,2691,6582,director
10749,2691,7834,actor
10750,2692,4263,actor
10751,2692,6896,director
10752,2692,7228,actor
10753,2692,7885,actor
10754,2693,1032,actor
10755,2693,3325,actor
10756,2693,4308,director
10757,2693,6405,actor
10758,2694,4784,actor
10759,2694,5261,director
10760,2694,5314,actor
10761,2694,6536,actor
10762,2695,487,actor
10763,2695,1845,director
10764,2695,5469,actor
10765,2695,6547,actor
10766,2696,314,actor
10767,2696,4276,director
10768,2696,5960,actor
10769,2696,8354,actor
10770,2697,1767,director
10771,2697,2320,actor
10772,2697,3112,actor
10773,2697,5200,actor
10774,2698,684,actor
10775,2698,4764,actor
10776,2698,7527,director
10777,2698,7940,actor
10778,2699,5332,actor
10779,2699,7106,actor
10780,2699,7111,actor
10781,2699,7618,director
10782,2700,192,director
10783,2700,1662,actor
10784,2700,2902,actor
10785,2700,8143,actor
10786,2701,2095,actor
10787,2701,3307,actor
10788,2701,5903,director
10789,2701,6972,actor
10790,2702,1407,actor
10791,2702,3086,actor
10792,2702,3294,actor
10793,2702,4699,director
10794,2703,4351,actor
10795,2703,5811,director
10796,2703,6953,actor
10797,2703,7108,actor
10798,2704,90,actor
10799,2704,2145,actor
10800,2704,4096,director
10801,2704,4301,actor
10802,2705,2226,actor
10803,2705,3286,actor
10804,2705,5867,director
10805,2705,6953,actor
10806,2706,2226,actor
10807,2706,3286,actor
10808,2706,5867,director
10809,2706,6953,actor
10810,2707,163,director
10811,2707,2209,actor
10812,2707,2213,actor
10813,2707,4404,actor
10814,2708,17,actor
10815,2708,1904,actor
10816,2708,4519,director
10817,2708,7353,actor
10818,2709,2557,director
10819,2709,5244,actor
10820,2709,7204,actor
10821,2709,8034,actor
10822,2710,333,actor
10823,2710,4135,actor
10824,2710,4462,director
10825,2710,4576,actor
10826,2711,2178,actor
10827,2711,2548,actor
10828,2711,3882,director
10829,2711,4427,actor
10830,2712,300,actor
10831,2712,1280,actor
10832,2712,1561,actor
10833,2712,1702,director
10834,2713,1025,actor
10835,2713,3209,actor
10836,2713,5725,director
10837,2713,7610,actor
10838,2714,1175,director
10839,2714,3065,actor
10840,2714,4413,actor
10841,2714,7275,actor
10842,2715,3840,actor
10843,2715,6161,director
10844,2715,6822,actor
10845,2715,6914,actor
10846,2716,817,director
10847,2716,4897,actor
10848,2716,7813,actor
10849,2716,8289,actor
10850,2717,127,actor
10851,2717,3901,director
10852,2717,7023,actor
10853,2717,7836,actor
10854,2718,2182,director
10855,2718,5057,actor
10856,2718,6400,actor
10857,2718,7564,actor
10858,2719,3045,actor
10859,2719,6864,actor
10860,2719,7283,director
10861,2719,8228,actor
10862,2720,1366,actor
10863,2720,1423,director
10864,2720,3112,actor
10865,2720,7138,actor
10866,2721,2659,director
10867,2721,3336,actor
10868,2721,4638,actor
10869,2721,8282,actor
10870,2722,212,actor
10871,2722,6850,actor
10872,2722,7455,director
10873,2722,7607,actor
10874,2723,833,actor
10875,2723,1471,director
10876,2723,1912,actor
10877,2723,5251,actor
10878,2724,995,director
10879,2724,3824,actor
10880,2724,4625,actor
10881,2724,6748,actor
10882,2725,4052,director
10883,2725,4098,actor
10884,2725,4818,actor
10885,2725,5308,actor
10886,2726,1443,director
10887,2726,4911,actor
10888,2726,6412,actor
10889,2726,7481,actor
10890,2727,1779,actor
10891,2727,2488,actor
10892,2727,4002,actor
10893,2727,6683,director
10894,2728,781,actor
10895,2728,2176,actor
10896,2728,5583,director
10897,2728,5731,actor
10898,2729,4460,director
10899,2729,5258,actor
10900,2729,6070,actor
10901,2729,6091,actor
10902,2730,3233,actor
10903,2730,4130,actor
10904,2730,7251,director
10905,2730,7457,actor
10906,2731,4271,actor
10907,2731,5088,actor
10908,2731,5401,actor
10909,2731,6727,director
10910,2732,1093,actor
10911,2732,4642,director
10912,2732,5711,actor
10913,2732,5918,actor
10914,2733,827,actor
10915,2733,6198,director
10916,2733,6835,actor
10917,2733,8017,actor
10918,2734,2030,actor
10919,2734,4776,director
10920,2734,7390,actor
10921,2734,7940,actor
10922,2735,1372,actor
10923,2735,1807,actor
10924,2735,6206,director
10925,2735,7572,actor
10926,2736,1046,actor
10927,2736,2053,actor
10928,2736,7776,director
10929,2736,7864,actor
10930,2737,739,actor
10931,2737,2807,actor
10932,2737,5859,actor
10933,2737,7214,director
10934,2738,534,actor
10935,2738,1130,actor
10936,2738,4917,actor
10937,2738,6252,director
10938,2739,978,actor
10939,2739,4565,actor
10940,2739,5335,actor
10941,2739,5405,director
10942,2740,978,actor
10943,2740,5038,actor
10944,2740,7358,director
10945,2740,7722,actor
10946,2741,1348,director
10947,2741,1518,actor
10948,2741,2214,actor
10949,2741,6395,actor
10950,2742,780,actor
10951,2742,862,actor
10952,2742,4450,actor
10953,2742,6139,director
10954,2743,572,actor
10955,2743,3490,actor
10956,2743,5937,actor
10957,2743,6036,director
10958,2744,1268,actor
10959,2744,2868,director
10960,2744,4802,actor
10961,2744,6143,actor
10962,2745,960,director
10963,2745,1682,actor
10964,2745,3112,actor
10965,2745,4444,actor
10966,2746,297,actor
10967,2746,522,director
10968,2746,815,actor
10969,2746,7850,actor
10970,2747,4543,actor
10971,2747,6308,director
10972,2747,6705,actor
10973,2747,7745,actor
10974,2748,191,actor
10975,2748,2178,actor
10976,2748,4579,actor
10977,2748,5661,director
10978,2749,1180,actor
10979,2749,2987,actor
10980,2749,3644,actor
10981,2749,4189,director
10982,2750,1731,actor
10983,2750,1924,director
10984,2750,5208,actor
10985,2750,5413,actor
10986,2751,1366,actor
10987,2751,2918,actor
10988,2751,3347,director
10989,2751,4913,actor
10990,2752,194,actor
10991,2752,356,actor
10992,2752,1604,director
10993,2752,8155,actor
10994,2753,254,actor
10995,2753,288,actor
10996,2753,1970,actor
10997,2753,4067,director
10998,2754,3761,actor
10999,2754,4248,director
11000,2754,6744,actor
11001,2754,8012,actor
11002,2755,3761,actor
11003,2755,4248,director
11004,2755,6744,actor
11005,2755,8012,actor
11006,2756,1412,actor
11007,2756,1859,actor
11008,2756,1859,director
11009,2756,6223,actor
11010,2757,1412,actor
11011,2757,1859,actor
11012,2757,1859,director
11013,2757,6223,actor
11014,2758,1528,director
11015,2758,3143,actor
11016,2758,3985,actor
11017,2758,7070,actor
11018,2759,2694,actor
11019,2759,4415,actor
11020,2759,4782,director
11021,2759,7469,actor
11022,2760,757,actor
11023,2760,3675,actor
11024,2760,5329,actor
11025,2760,7789,director
11026,2761,2022,actor
11027,2761,6695,director
11028,2761,6945,actor
11029,2761,7003,actor
11030,2762,443,actor
11031,2762,550,actor
11032,2762,1668,actor
11033,2762,5623,director
11034,2763,2212,actor
11035,2763,5674,actor
11036,2763,6658,director
11037,2763,8067,actor
11038,2764,1333,actor
11039,2764,2621,actor
11040,2764,5359,director
11041,2764,7819,actor
11042,2765,2730,director
11043,2765,4455,actor
11044,2765,5327,actor
11045,2765,7611,actor
11046,2766,2937,actor
11047,2766,5580,actor
11048,2766,6299,director
11049,2766,8135,actor
11050,2767,232,actor
11051,2767,704,actor
11052,2767,938,actor
11053,2767,3851,director
11054,2768,11,actor
11055,2768,4599,director
11056,2768,5142,actor
11057,2768,6822,actor
11058,2769,2009,actor
11059,2769,2549,actor
11060,2769,3012,actor
11061,2769,3791,director
11062,2770,1521,actor
11063,2770,5558,director
11064,2770,7452,actor
11065,2770,7878,actor
11066,2771,487,actor
11067,2771,4222,director
11068,2771,4250,actor
11069,2771,4715,actor
11070,2772,5322,actor
11071,2772,6067,actor
11072,2772,6705,actor
11073,2772,7505,director
11074,2773,513,actor
11075,2773,6807,director
11076,2773,6823,actor
11077,2773,7205,actor
11078,2774,342,actor
11079,2774,4076,actor
11080,2774,4150,director
11081,2774,8222,actor
11082,2775,2176,actor
11083,2775,2180,actor
11084,2775,4691,actor
11085,2775,7162,director
11086,2776,78,actor
11087,2776,1329,actor
11088,2776,4385,director
11089,2776,6050,actor
11090,2777,1428,actor
11091,2777,7103,director
11092,2777,7130,actor
11093,2777,7645,actor
11094,2778,637,actor
11095,2778,2651,director
11096,2778,4154,actor
11097,2778,8394,actor
11098,2779,179,actor
11099,2779,3658,actor
11100,2779,5505,director
11101,2779,7942,actor
11102,2780,52,actor
11103,2780,5802,actor
11104,2780,5802,director
11105,2780,8312,actor
11106,2781,3311,director
11107,2781,4065,actor
11108,2781,6822,actor
11109,2781,7112,actor
11110,2782,3086,actor
11111,2782,4089,director
11112,2782,5416,actor
11113,2782,6748,actor
11114,2783,4206,actor
11115,2783,5698,director
11116,2783,6377,actor
11117,2783,7885,actor
11118,2784,45,actor
11119,2784,1730,actor
11120,2784,1748,director
11121,2784,6481,actor
11122,2785,1089,actor
11123,2785,1199,actor
11124,2785,4810,director
11125,2785,8280,actor
11126,2786,189,actor
11127,2786,528,director
11128,2786,7042,actor
11129,2786,7067,actor
11130,2787,975,actor
11131,2787,2637,director
11132,2787,4911,actor
11133,2787,7630,actor
11134,2788,2493,actor
11135,2788,2612,director
11136,2788,4613,actor
11137,2788,6292,actor
11138,2789,2493,actor
11139,2789,2612,director
11140,2789,4613,actor
11141,2789,6292,actor
11142,2790,100,actor
11143,2790,2243,actor
11144,2790,3375,director
11145,2790,4437,actor
11146,2791,2745,director
11147,2791,3811,actor
11148,2791,5416,actor
11149,2791,7285,actor
11150,2792,12,actor
11151,2792,2086,director
11152,2792,4124,actor
11153,2792,7111,actor
11154,2793,12,actor
11155,2793,2086,director
11156,2793,4124,actor
11157,2793,7111,actor
11158,2794,97,actor
11159,2794,1342,actor
11160,2794,3128,director
11161,2794,6753,actor
11162,2795,1830,director
11163,2795,5818,actor
11164,2795,6538,actor
11165,2795,8120,actor
11166,2796,374,actor
11167,2796,2526,actor
11168,2796,4125,director
11169,2796,8160,actor
11170,2797,15,actor
11171,2797,2230,actor
11172,2797,4106,actor
11173,2797,7291,director
11174,2798,2639,actor
11175,2798,3549,actor
11176,2798,4518,director
11177,2798,7676,actor
11178,2799,1128,actor
11179,2799,1824,actor
11180,2799,2642,actor
11181,2799,3446,director
11182,2800,3745,actor
11183,2800,5777,actor
11184,2800,7493,actor
11185,2800,7916,director
11186,2801,369,actor
11187,2801,1326,actor
11188,2801,3166,actor
11189,2801,7814,director
11190,2802,3280,actor
11191,2802,3839,actor
11192,2802,4276,director
11193,2802,5771,actor
11194,2803,3123,actor
11195,2803,3157,actor
11196,2803,6640,director
11197,2803,7153,actor
11198,2804,920,actor
11199,2804,5534,director
11200,2804,5818,actor
11201,2804,7364,actor
11202,2805,117,actor
11203,2805,769,actor
11204,2805,1781,actor
11205,2805,2534,director
11206,2806,2683,director
11207,2806,3030,actor
11208,2806,3406,actor
11209,2806,8349,actor
11210,2807,5215,director
11211,2807,5357,actor
11212,2807,5937,actor
11213,2807,6300,actor
11214,2808,1275,actor
11215,2808,1665,actor
11216,2808,1667,actor
11217,2808,5194,director
11218,2809,1125,actor
11219,2809,1947,director
11220,2809,2360,actor
11221,2809,3908,actor
11222,2810,6437,actor
11223,2810,6788,director
11224,2810,6921,actor
11225,2810,8385,actor
11226,2811,49,director
11227,2811,2288,actor
11228,2811,3663,actor
11229,2811,6194,actor
11230,2812,4831,actor
11231,2812,6349,director
11232,2812,6606,actor
11233,2812,7476,actor
11234,2813,1705,actor
11235,2813,1944,director
11236,2813,2546,actor
11237,2813,6780,actor
11238,2814,2164,actor
11239,2814,3048,actor
11240,2814,8035,actor
11241,2814,8303,director
11242,2815,2293,director
11243,2815,3490,actor
